trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,customer_country,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long,merchant_country,is_fraud
2020-07-26 03:56:34,4586260469584,Heller-Langosh,gas_transport,50.03,Melody,Thompson,F,0362 Anderson Wall,Mound City,MO,64470.0,40.1362,-95.2138,United States,1631.0,Architect,1953-01-20,55f92cd03ba4894d9379382b0b71ca05,1374810994.0,40.105506,-95.976225,United States,0.0
2020-07-01 05:39:02,6011693194885790,"Schultz, Simonis and Little",grocery_pos,55.19,Victoria,Fleming,F,2807 Parker Station Suite 080,Stanchfield,MN,55080.0,45.6675,-93.2433,United States,2607.0,"Lecturer, further education",1995-12-04,59ac54d5c570f32503301ee6562f7702,1372657142.0,44.804748,-92.983652,United States,0.0
2020-09-10 12:18:04,4450831335606294,Kutch-Ferry,home,5.19,Donna,Davis,F,6760 Donovan Lakes,Clayton,OK,74536.0,34.5906,-95.38,United States,1760.0,Occupational psychologist,1972-01-20,c9c259ff190e1dff37adfd2c4467e925,1378815484.0,35.243772,-95.150767,United States,0.0
2020-08-08 17:56:42,4653879239169997,"Mante, Luettgen and Hackett",health_fitness,22.25,Monica,Tucker,F,302 Christina Islands,Smiths Grove,KY,42171.0,37.0581,-86.1938,United States,6841.0,"Therapist, sports",1999-06-06,6194be6df391f4634587def5f9e24ecc,1375984602.0,36.424389,-87.164979,United States,0.0
2020-08-26 17:33:44,3501509250702469,"Streich, Rolfson and Wilderman",kids_pets,33.58,Frank,Anderson,M,0611 Stafford Valley Suite 504,Naples,FL,34112.0,26.1184,-81.7361,United States,276002.0,"Programme researcher, broadcasting/film/video",1979-01-02,380c64e2791b615c07020f08b94eb250,1377538424.0,26.966161,-82.23432700000001,United States,0.0
2020-09-14 13:18:41,4173950183554608,Kertzmann LLC,health_fitness,20.69,Stephen,Marshall,M,47144 Roberts Keys,Monmouth Beach,NJ,7750.0,40.333,-73.9809,United States,3279.0,Health promotion specialist,1978-10-05,5efea368642b62cf818f7220fce8945a,1379164721.0,40.504387,-74.172697,United States,0.0
2020-07-06 05:44:53,4538566639857,"Bins, Balistreri and Beatty",shopping_pos,7.56,Jerry,Kelly,M,3539 Mckenzie Stream,Fairview,NJ,7022.0,40.817,-74.0,United States,13835.0,"Programmer, multimedia",1967-05-28,f3470fd06755d0390bc74aff21a79803,1373089493.0,41.595455,-74.715251,United States,0.0
2020-07-23 20:56:59,4586260469584,Rau-Robel,kids_pets,84.71,Melody,Thompson,F,0362 Anderson Wall,Mound City,MO,64470.0,40.1362,-95.2138,United States,1631.0,Architect,1953-01-20,069f0fcc108f75da72ede80c5d6a3925,1374613019.0,40.240466,-94.667914,United States,0.0
2020-08-17 10:57:08,375248307838179,"Schoen, Kuphal and Nitzsche",grocery_pos,98.36,Joshua,Mendoza,M,4215 Miranda Field Suite 326,Tallmansville,WV,26237.0,38.8564,-80.158,United States,571.0,Accounting technician,1967-09-16,25adcce4ef9177fd3deb4477961e548f,1376737028.0,38.375596,-79.20078000000001,United States,0.0
2020-07-08 08:34:47,30044330818990,McCullough Group,grocery_net,34.93,Allison,Ayala,F,87665 Karen Mill Apt. 586,Fort Myers,FL,33967.0,26.4722,-81.8122,United States,224256.0,Paramedic,1985-08-29,122c8c42c58fb3014a4b9a28d85ee240,1373272487.0,27.219879,-82.550161,United States,0.0
2020-09-06 17:30:59,30290551782700,Kessler Inc,travel,9.83,John,Clarke,M,27909 Peter Motorway,Cadiz,KY,42211.0,36.802,-87.8286,United States,13422.0,Commissioning editor,1961-09-03,b1a8797e698f7ea37a704a9a58da7c2f,1378488659.0,36.350304,-88.155061,United States,0.0
2020-09-21 10:48:04,4155021259183870,Huels-Nolan,gas_transport,70.23,Renee,Parrish,F,174 Jennifer Meadow Apt. 467,Mountain Park,OK,73559.0,34.7032,-98.9591,United States,540.0,Research scientist (life sciences),1983-10-12,286ef7d5ac19160c37d42b7d67b5ac53,1379760484.0,34.175115000000005,-98.64625,United States,0.0
2020-08-26 08:11:04,2720012583106919,Jacobi and Sons,shopping_pos,123.49,Joseph,Murray,M,42933 Ryan Underpass,Manderson,SD,57756.0,43.3526,-102.5411,United States,1126.0,Volunteer coordinator,1980-08-18,cc46174f1d74902dbaee09bc59d0f0fa,1377504664.0,42.898997,-103.462322,United States,0.0
2020-09-10 14:31:56,6011860238257910,Labadie LLC,personal_care,54.02,Lisa,Mendez,F,44259 Beth Station Suite 215,Lahoma,OK,73754.0,36.385,-98.0727,United States,1078.0,"Programme researcher, broadcasting/film/video",1952-07-06,9cfb8ae13348e7ded1c733f2b3386123,1378823516.0,35.666561,-98.088343,United States,0.0
2020-08-19 08:59:31,3577596616955856,O'Keefe-Wisoky,food_dining,40.52,David,Rogers,M,265 Mullen Park Apt. 307,Summerfield,NC,27358.0,36.2245,-79.8901,United States,14075.0,"Buyer, industrial",1929-04-22,caf000054c5d5543675c0db5d1b8c578,1376902771.0,35.497007,-79.145976,United States,0.0
2020-06-29 16:13:09,30408301059761,Lemke and Sons,travel,8.62,Brandon,Pittman,M,2881 Frey Village,Cross,SC,29436.0,33.3364,-80.1859,United States,4471.0,Occupational hygienist,1973-10-09,27cbdb335b4a5e594b7df173d4da1949,1372522389.0,32.850722999999995,-79.40847,United States,0.0
2020-07-12 17:23:52,3598215285024754,Lynch Ltd,shopping_pos,1.92,Ashley,Lopez,F,9333 Valentine Point,Bellmore,NY,11710.0,40.6729,-73.5365,United States,34496.0,"Librarian, public",1970-10-21,8cf7e2dcc895418871585f174c3fb866,1373649832.0,40.74859,-73.96384300000001,United States,0.0
2020-07-26 14:25:23,4906628655840914250,Kutch-Wilderman,home,31.05,Charles,Moreno,M,838 Franklin Prairie Apt. 902,Key West,FL,33040.0,24.6557,-81.3824,United States,32891.0,Town planner,1987-02-13,89cf749b71894b00181eb4b5a4d76d7f,1374848723.0,24.620916,-81.95393299999999,United States,0.0
2020-08-12 17:11:53,60427851591,"Haley, Jewess and Bechtelar",shopping_pos,131.3,Bradley,Martinez,M,3426 David Divide Suite 717,Burns Flat,OK,73624.0,35.3492,-99.188,United States,2142.0,Politician's assistant,1976-06-30,711b283838ad7466671fa737ec0feee8,1376327513.0,35.690038,-99.628369,United States,0.0
2020-09-09 04:36:05,3545109339866548,"Connelly, Reichert and Fritsch",gas_transport,66.54,Keith,Sanders,M,8030 Beck Motorway,Moorhead,MS,38761.0,33.4783,-90.5142,United States,2870.0,Chartered public finance accountant,1999-03-05,ec4569e8e57c60a8f20bf563e68175b5,1378701365.0,34.394054,-91.133455,United States,0.0
2020-09-06 15:58:19,676195318214,Buckridge PLC,misc_pos,7.82,Brandy,Quinn,F,9734 Beard Fields Suite 885,Altair,TX,77412.0,29.6047,-96.5249,United States,106.0,"Editor, film/video",1983-07-24,e60a4814fc7e7c4ea043433694727c56,1378483099.0,29.811182,-96.720131,United States,0.0
2020-07-15 23:05:36,4855488158131690372,"Hintz, Bauch and Smith",health_fitness,74.94,Jeremy,Roberson,M,25887 Martin Inlet,Graniteville,VT,5654.0,44.1554,-72.4847,United States,970.0,Agricultural consultant,1993-09-29,958e60a63228cbccb3fcea626b0fc2a0,1373929536.0,44.447035,-71.58328399999999,United States,0.0
2020-08-21 21:55:31,3556613125071656,"McCullough, Hudson and Schuster",food_dining,5.15,Jose,Vasquez,M,572 Davis Mountains,Lake Jackson,TX,77566.0,29.0393,-95.4401,United States,28739.0,Futures trader,1999-12-27,27c260fccedfa987454c1daf11653eff,1377122131.0,29.406151,-94.949289,United States,0.0
2020-08-26 05:32:23,4586810168620942,"Schaefer, McGlynn and Bosco",gas_transport,87.33,Michelle,Gregory,F,6983 Carrillo Isle,Edisto Island,SC,29438.0,32.5486,-80.307,United States,2408.0,"Sales professional, IT",1997-07-05,1a56399c5acb7063ba5b03545b5f6206,1377495143.0,32.831272,-80.742992,United States,0.0
2020-07-23 13:13:00,3560797065840735,"Swaniawski, Nitzsche and Welch",health_fitness,66.9,Janet,Turner,F,0925 Lang Extensions,Shields,ND,58569.0,46.1838,-101.2589,United States,77.0,Film/video editor,1989-12-17,4487dd20f7f792edd0e2317b71c7cc99,1374585180.0,45.252144,-102.024804,United States,0.0
2020-07-03 13:19:24,3546674063249004,"Nicolas, Hills and McGlynn",entertainment,1.7,Jordan,May,M,1626 Susan Course,Aledo,TX,76008.0,32.7004,-97.6039,United States,13602.0,Optometrist,1984-07-05,ede8bb96f29e06c2c8baddbcfc28d859,1372857564.0,33.536956,-97.340348,United States,0.0
2020-07-24 23:13:38,180042946491150,Beier and Sons,home,21.83,Charles,Robles,M,3337 Lisa Divide,Saint Petersburg,FL,33710.0,27.7898,-82.7243,United States,341043.0,"Engineer, land",1989-02-28,95bc2399c00f3470388398f8cc079ccd,1374707618.0,28.288449,-83.422358,Unknown,0.0
2020-06-30 22:13:59,3583635130604947,Hickle Group,shopping_pos,671.96,Crystal,Gamble,F,899 Michele View Suite 960,Philadelphia,PA,19149.0,40.0369,-75.0664,United States,1526206.0,Structural engineer,1985-01-01,1db7bcd3a6ace3649d2d9a7d07168cad,1372630439.0,39.732207,-75.556668,United States,0.0
2020-06-25 07:35:19,3597337756918966,"Zieme, Bode and Dooley",gas_transport,47.76,Linda,Gonzalez,F,17667 Price Spur Apt. 366,Glen Rock,PA,17327.0,39.7813,-76.7477,United States,7565.0,Insurance claims handler,1952-03-08,94ab75c8e97b1f2998cff8e6c218c007,1372145719.0,40.528554,-76.977847,United States,0.0
2020-08-08 15:19:01,4809701904914,Padberg-Rogahn,entertainment,42.87,Sabrina,Nolan,F,312 Eric Expressway Apt. 014,Phenix City,AL,36869.0,32.4204,-85.0796,United States,59744.0,Chemical engineer,1984-02-07,034855a7cbc36bd10a1d150021d5c37e,1375975141.0,31.649076,-85.544647,United States,0.0
2020-06-21 14:12:45,6011693194885790,"Heathcote, Yost and Kertzmann",shopping_net,5.48,Victoria,Fleming,F,2807 Parker Station Suite 080,Stanchfield,MN,55080.0,45.6675,-93.2433,United States,2607.0,"Lecturer, further education",1995-12-04,dccc50d067404415f5546ce81c6ee9e4,1371823965.0,45.339446,-92.880697,United States,0.0
2020-08-08 04:01:18,4996263498048679,"Jenkins, Hauck and Friesen",gas_transport,44.39,Kendra,King,F,154 Hernandez Keys,Smith River,CA,95567.0,41.9404,-124.1587,United States,1930.0,Web designer,1983-06-13,ce6b0b5edff2c480cb21492029005c7d,1375934478.0,41.121215,-124.605032,Unknown,0.0
2020-09-04 07:14:49,3518669219150142,Mraz-Herzog,gas_transport,62.57,Dorothy,Thomas,F,537 Rice Square Suite 040,Milford,OH,45150.0,39.1657,-84.23299999999999,United States,31394.0,Hospital doctor,1996-11-12,81617f2fddf7bfdec87d65c7f94ef2c1,1378278889.0,39.297651,-84.773107,United States,0.0
2020-07-07 18:50:50,371226440126102,"Berge, Kautzer and Harris",personal_care,61.97,Stacy,Lambert,F,85430 Julie Trafficway Suite 792,Mulberry Grove,IL,62262.0,38.9311,-89.2463,United States,1810.0,Race relations officer,1974-12-24,ee10f2d590f11360311871852ede88f7,1373223050.0,39.252386,-89.553273,United States,0.0
2020-08-03 12:38:07,4400011257587661852,"Moore, Williamson and Emmerich",home,8.78,Marissa,Powell,F,474 Allen Haven,North Loup,NE,68859.0,41.4972,-98.7858,United States,509.0,"Nurse, children's",1980-09-15,73725af50889f4f511a1cb95c0767e69,1375533487.0,40.982305,-99.613816,United States,0.0
2020-07-07 21:15:10,4469777115158234880,"Bahringer, Bergnaum and Quitzon",home,87.04,Gregory,Graham,M,4005 Dana Glens,Methuen,MA,1844.0,42.728,-71.181,United States,47249.0,Market researcher,1980-11-22,ffa41cc095db2722dbde9a6b26ebcf0f,1373231710.0,41.765883,-70.351332,United States,0.0
2020-09-05 13:02:04,4952583804639909,Ratke and Sons,health_fitness,37.71,Patricia,Rodriguez,F,386 Randolph Throughway,Warren,OH,44483.0,41.2639,-80.8164,United States,75903.0,Magazine features editor,1957-04-05,d526387eb7814dbc536cbf52c372de55,1378386124.0,41.178805,-81.604232,United States,0.0
2020-08-09 20:38:44,4536996888716062123,"Schaefer, Fay and Hilll",entertainment,7.9,Nathan,Mendoza,M,767 Adam Mill Apt. 115,Espanola,NM,87533.0,35.9866,-106.0654,United States,18408.0,Historic buildings inspector/conservation officer,1972-07-18,a00061582ffdc0c8312a338f676af726,1376080724.0,36.257816,-106.265447,United States,0.0
2020-08-30 06:00:40,3592931352252641,"Turcotte, McKenzie and Koss",entertainment,3.21,Dylan,Garcia,M,923 Jordan Road,Afton,MN,55001.0,44.8696,-92.8234,United States,2916.0,Barrister's clerk,1935-06-29,bd6fb793ad917218c2d354fa397c4257,1377842440.0,44.559403,-93.735762,United States,0.0
2020-06-26 15:57:18,3523898249167098,Fritsch and Sons,health_fitness,276.44,Joshua,Carpenter,M,04975 Allison Shoal,Bronx,NY,10463.0,40.8798,-73.9067,United States,1382480.0,"Therapist, drama",1990-11-09,e9b9306295463dada9dd05bc992ab7e0,1372262238.0,41.363901,-74.012908,United States,0.0
2020-07-13 10:04:39,3565423334076143,Conroy-Cruickshank,gas_transport,70.08,Nathan,Thomas,M,4923 Campbell Pines Suite 717,Carlisle,IN,47838.0,38.9763,-87.3667,United States,4081.0,Energy engineer,1938-03-15,2b63f26494d8643001836e0b34570fe7,1373709879.0,39.015605,-87.98610699999999,United States,0.0
2020-08-17 11:49:52,341546199006537,Friesen-D'Amore,gas_transport,59.43,Mark,Brown,M,8580 Moore Cove,Wales,AK,99783.0,64.7556,-165.6723,United States,145.0,"Administrator, education",1939-11-09,bf89457cd66a48c0bf62b6c6f0689074,1376740192.0,65.729488,-165.41435900000002,United States,0.0
2020-08-07 09:13:31,4756039869079882102,McDermott-Weimann,grocery_pos,131.01,Francisco,Hernandez,M,980 Smith Gardens,Gainesville,TX,76240.0,33.6547,-97.1583,United States,26120.0,"Engineer, manufacturing",1954-01-06,f797a45c5c6b03850863ed3d41c7bfa1,1375866811.0,34.455701,-96.93846,United States,0.0
2020-08-17 19:57:31,30364087349027,Windler LLC,kids_pets,43.68,Samuel,Sandoval,M,0005 Morrison Land,Mounds,OK,74047.0,35.8896,-96.0887,United States,7163.0,Fitness centre manager,1982-02-05,c2fd6a642c3f0f3d5520c3790331c63d,1376769451.0,34.898454,-95.432786,United States,0.0
2020-07-27 07:26:23,630469040731,Huels-Nolan,gas_transport,67.01,Meredith,Ayala,F,7107 Henderson Station,Cascade Locks,OR,97014.0,45.67100000000001,-121.8686,United States,1288.0,Barrister,1936-05-01,5fd93a6eb4fdd8f9c93b3a5bc3c0caa0,1374909983.0,45.274064,-121.017573,United States,0.0
2020-07-27 06:11:50,60490596305,"Eichmann, Bogan and Rodriguez",gas_transport,65.21,Karen,Johnson,F,4349 Anna Flat Suite 214,Haynes,AR,72341.0,34.8838,-90.7666,United States,222.0,"Programmer, applications",1963-05-19,fe074f0a9d2c11bce091dbaa4e6b7c88,1374905510.0,35.820908,-90.870455,United States,0.0
2020-07-18 15:48:33,180031190491743,Quitzon-Goyette,home,2.0,Becky,Mckinney,F,250 Benjamin Hill Apt. 026,Mobile,AL,36617.0,30.7145,-88.0918,United States,270712.0,"Surveyor, land/geomatics",1972-01-05,5c4d559ebf3228070f520c59fefc1830,1374162513.0,29.777964,-87.551681,Unknown,0.0
2020-08-23 14:59:01,375082648741747,Zulauf LLC,personal_care,81.31,Shannon,Bell,F,2918 David Spurs,Georgetown,MN,56546.0,47.0999,-96.727,United States,346.0,"Research officer, trade union",1976-12-14,c883e137eacf14b82bc7c16fdf43341a,1377269941.0,46.214921,-96.938939,United States,0.0
2020-07-09 20:02:37,180018375329178,Ernser-Lynch,food_dining,46.38,Michelle,Woods,F,952 Joseph Throughway,Munith,MI,49259.0,42.3703,-84.2485,United States,2523.0,Geophysicist/field seismologist,1988-03-21,7766698d9c866247fb27a725faa2a35b,1373400157.0,41.939656,-85.19014399999999,United States,0.0
2020-08-11 13:46:04,4277232699798846,"Champlin, Rolfson and Connelly",travel,2.08,Jennifer,Vance,F,13299 Patrick Terrace,Rhame,ND,58651.0,46.1664,-103.7079,United States,475.0,Illustrator,1955-11-10,f49e30f8dcd9f25364842336449dec3b,1376228764.0,46.536048,-103.163232,United States,0.0
2020-08-14 01:03:34,36078114201167,Corwin-Collins,gas_transport,64.1,Christopher,Horn,M,956 Sanchez Highway,Mallie,KY,41836.0,37.2692,-82.9161,United States,798.0,Facilities manager,1926-06-26,9d48f49c142f69d4781e53979f00cbfa,1376442214.0,37.174239,-82.663945,United States,0.0
2020-08-04 17:07:01,3521417320836166,Gerhold LLC,home,1.03,Angela,Hodges,F,08236 Kim Hill,Indianapolis,IN,46254.0,39.849,-86.272,United States,910148.0,Firefighter,1975-11-30,7544d72cac7bb6f6163f60c161928481,1375636021.0,40.542024,-85.435216,United States,0.0
2020-07-13 18:24:39,4599285557366057,"Cronin, Kshlerin and Weber",health_fitness,29.23,Mary,Williams,F,00315 Ashley Valleys,Burrton,KS,67020.0,38.0261,-97.6666,United States,1689.0,Gaffer,1997-11-18,91a7f29c95bb52115a31574a027ec57f,1373739879.0,37.566697,-97.6921,United States,0.0
2020-07-22 14:23:08,4044436772018844508,Volkman-Predovic,shopping_net,1.83,Amy,Abbott,F,01505 Amy Stravenue,Dayton,OH,45415.0,39.8355,-84.2613,United States,479994.0,Environmental manager,1970-11-09,fb8b07b5c6a42fe9f64df747ac2d76f4,1374502988.0,40.387835,-84.009662,United States,0.0
2020-08-02 22:07:22,4255397449664185994,Schmidt-Larkin,home,141.8,George,Smith,M,7377 Walton Extensions Apt. 979,Dallas,TX,75236.0,32.69,-96.9177,United States,1263321.0,"Designer, interior/spatial",1952-09-27,c493a1cad26ee346a09d6a8c28f390a9,1375481242.0,33.544756,-96.142679,United States,0.0
2020-08-30 11:16:16,3528231451607350,"Schoen, Kuphal and Nitzsche",grocery_pos,119.52,Lauren,Moreno,F,83719 Wilson Shore,Heislerville,NJ,8324.0,39.224,-74.9942,United States,526.0,Exercise physiologist,1940-09-06,a2af7941e46b8df17519452985e1105d,1377861376.0,39.687011,-74.72179399999999,United States,0.0
2020-07-21 02:22:41,379141394109214,Huel Ltd,misc_net,85.2,Gerald,Anthony,M,252 Melissa Rapids Suite 944,Monetta,SC,29105.0,33.8084,-81.5956,United States,1514.0,Chief Strategy Officer,1966-12-15,34181f814eb7d27686e3dd1fc79d3bcf,1374373361.0,33.587385999999995,-82.153467,United States,0.0
2020-07-27 23:58:53,6011652924285713,"Ruecker, Beer and Collier",shopping_net,7.12,Kathryn,Smith,F,19838 Tonya Prairie Apt. 947,Rocky Mount,MO,65072.0,38.2911,-92.7059,United States,1847.0,Tax inspector,1988-10-26,3b4f2bad91328124cf56cfdac3fa4374,1374969533.0,38.677597,-91.849878,United States,0.0
2020-07-20 10:18:34,180094419304907,"Schumm, Bauch and Ondricka",grocery_pos,173.17,Sharon,Smith,F,17666 David Valleys,Sun City,CA,92585.0,33.7467,-117.1721,United States,54287.0,"Designer, exhibition/display",1972-09-22,5ad66db6ba32838394baf3e6aad8ba35,1374315514.0,34.728836,-116.598808,United States,0.0
2020-09-14 13:42:06,6595970453799027,"Medhurst, Cartwright and Ebert",personal_care,2.58,Gina,Gomez,F,72030 Shelton Crossing Apt. 742,Stirling,NJ,7980.0,40.6774,-74.4968,United States,2307.0,Science writer,1969-09-11,071e28319b2c7163b853a16bab4d6676,1379166126.0,41.668234000000005,-73.772114,United States,0.0
2020-09-14 19:45:19,4229733778084049,Kihn-Schuster,food_dining,89.27,Tyler,Mills,M,7838 Jason Squares,Elizabethtown,KY,42701.0,37.6848,-85.8784,United States,48194.0,Surgeon,1990-05-03,01b77ce620ecb6e865dc64e9ca7634cc,1379187919.0,37.703559000000006,-86.016191,United States,0.0
2020-07-26 18:45:46,345389171551808,Schaefer Ltd,kids_pets,53.1,Justin,Fowler,M,5569 Phillips Neck Apt. 003,Coffeeville,MS,38922.0,33.9215,-89.6782,United States,3451.0,Financial trader,1984-05-19,285fd6ba7bfd7707f2059c3ec188c130,1374864346.0,33.336807,-90.354606,United States,0.0
2020-08-02 17:39:07,4951647200979051,"Denesik, Powlowski and Pouros",home,7.27,Kimberly,Miller,F,75533 Tamara Valleys,Logan,IL,62856.0,37.9943,-88.9417,United States,324.0,"Scientist, research (physical sciences)",1976-06-15,0e23633a2f1eefbce1de9eeda3057227,1375465147.0,37.330183,-88.155866,United States,0.0
2020-09-01 19:03:03,38199021865320,Schuppe-Schuppe,food_dining,65.29,Jesse,Roberts,M,8415 Vaughn Squares Apt. 788,Acworth,NH,3601.0,43.196000000000005,-72.3001,United States,477.0,Naval architect,1988-04-15,2e598b87d2cfd547059e0781eb09f1f8,1378062183.0,42.777852,-71.974487,United States,0.0
2020-09-08 23:38:33,4301028321766222513,"Metz, Russel and Metz",kids_pets,40.72,Joe,Howard,M,109 Brian Lights Apt. 504,Shippingport,PA,15077.0,40.6025,-80.3863,United States,198.0,Secretary/administrator,1978-10-26,0f64f6ede9223611f60d2e40cf07cd21,1378683513.0,40.764708,-80.826493,United States,0.0
2020-08-13 09:30:16,4225990116481262579,Stamm-Witting,shopping_net,104.26,Brian,Simpson,M,2711 Duran Pines,Honokaa,HI,96727.0,20.0827,-155.488,United States,4878.0,Physiotherapist,1966-12-03,667ccbffcaeed2c760118d819c9a2667,1376386216.0,19.228307,-154.664321,Unknown,0.0
2020-07-13 08:06:36,502012776709,Kilback LLC,grocery_pos,138.21,Sherry,Martinez,F,144 Yu Locks Apt. 754,Garrattsville,NY,13342.0,42.6315,-75.1866,United States,165.0,Naval architect,1945-09-20,a3a9a685df62c95d352161ffd73c20ee,1373702796.0,41.661121,-75.606376,United States,0.0
2020-06-23 08:22:00,2254799658404120,Auer-Mosciski,grocery_pos,199.89,Barbara,Nelson,F,7337 Browning Falls Suite 027,Valdosta,GA,31605.0,30.946,-83.2474,United States,94325.0,Educational psychologist,1987-09-08,583a44cf32b7a29473563cd542b56473,1371975720.0,31.415456,-82.870851,United States,0.0
2020-07-13 12:18:55,2296006538441789,Shields-Wunsch,health_fitness,118.34,Judy,Hogan,F,4970 Michelle Burgs,Brooklyn,NY,11217.0,40.6816,-73.9798,United States,2504700.0,Medical sales representative,1999-09-01,90ccb72d9627f99d4cc0f8da44b24d62,1373717935.0,41.221613,-74.856235,United States,0.0
2020-08-01 02:37:22,372509258176510,Williamson LLC,misc_pos,10.82,Kristen,Hanson,F,26544 Andrea Glen,Goodrich,MI,48438.0,42.9147,-83.4845,United States,6951.0,Learning disability nurse,1985-06-18,6a25269751e83e99adf1261585ac01e9,1375324642.0,43.863079,-84.11122399999999,United States,0.0
2020-07-28 05:25:24,4301028321766222513,Barton Inc,grocery_pos,108.15,Joe,Howard,M,109 Brian Lights Apt. 504,Shippingport,PA,15077.0,40.6025,-80.3863,United States,198.0,Secretary/administrator,1978-10-26,1e33c247b4dd891344b6db4d9635dade,1374989124.0,41.569316,-80.979135,United States,0.0
2020-08-24 20:21:45,36153880429415,Friesen-Ortiz,personal_care,19.43,Erik,Stevens,M,84033 Pitts Overpass,Lakeland,FL,33809.0,28.1762,-81.9591,United States,237282.0,Plant breeder/geneticist,1949-10-13,39bf36ca98d4ac817c2b87a4a6799983,1377375705.0,27.813353000000003,-81.607711,United States,0.0
2020-06-29 20:36:53,4599285557366057,Volkman-Predovic,shopping_net,7.31,Mary,Williams,F,00315 Ashley Valleys,Burrton,KS,67020.0,38.0261,-97.6666,United States,1689.0,Gaffer,1997-11-18,df77f546839926fc8b54ec1d2e1b8f78,1372538213.0,38.927263,-97.740564,United States,0.0
2020-08-31 03:04:15,4301028321766222513,Huel Ltd,misc_net,135.75,Joe,Howard,M,109 Brian Lights Apt. 504,Shippingport,PA,15077.0,40.6025,-80.3863,United States,198.0,Secretary/administrator,1978-10-26,4be3f3a2627198346a15944af0745ec7,1377918255.0,41.420117,-80.175577,United States,0.0
2020-07-20 06:01:03,6011360759745864,Conroy-Cruickshank,gas_transport,61.68,Steven,Williams,M,231 Flores Pass Suite 720,Edinburg,VA,22824.0,38.8432,-78.6003,United States,6018.0,"Designer, multimedia",1947-08-21,db0741eab7df562d72b5d3a535b312e1,1374300063.0,39.255145,-77.85715400000001,United States,0.0
2020-07-13 08:03:34,4642894980163,"Connelly, Reichert and Fritsch",gas_transport,93.9,Eddie,Mendez,M,1831 Faith View Suite 653,Clarinda,IA,51632.0,40.7491,-95.038,United States,7297.0,IT trainer,1990-07-13,d0249060ca736f796fc7b5f2f6b65372,1373702614.0,41.642387,-94.267335,United States,0.0
2020-07-03 07:02:54,213156747557083,Smitham-Boehm,grocery_net,35.02,Adam,Santos,M,725 Jo Trace Apt. 102,Glendale,CA,91206.0,34.1556,-118.2322,United States,172817.0,Advertising account planner,1982-07-30,073bde2584b73da7c3651bdd3386ecb6,1372834974.0,34.70906,-118.139282,United States,0.0
2020-07-28 19:47:48,4476840372112,Johns-Hoeger,entertainment,158.94,Steven,Walters,M,3206 Hall Divide Suite 282,Woodville,AL,35776.0,34.6689,-86.2296,United States,3395.0,"Editor, commissioning",1979-01-21,6103e0fb31fc527017217fc9810ff7bd,1375040868.0,33.845724,-85.711596,United States,0.0
2020-08-23 00:26:14,4334230547694630,Kerluke-Abshire,shopping_net,2.93,Scott,Martin,M,7483 Navarro Flats,Freedom,WY,83120.0,43.0172,-111.0292,United States,471.0,"Education officer, museum",1967-08-02,dedeaa5d959a17d58a361598caa4d80c,1377217574.0,43.374622,-110.372661,United States,0.0
2020-08-20 06:37:26,2248348993063230,"Quitzon, Green and Bashirian",shopping_pos,7.55,Jennifer,Scott,F,376 John Fork Suite 848,Randolph,OH,44265.0,41.0109,-81.2977,United States,51.0,Mechanical engineer,1960-08-05,3d183c1ae6df84908f255a57b853a02c,1376980646.0,40.834271,-80.587597,United States,0.0
2020-07-17 18:51:48,4377338765909719,Graham and Sons,health_fitness,12.51,Nicholas,Mcmahon,M,2123 Jonathan Falls Suite 753,Heiskell,TN,37754.0,36.115,-84.0438,United States,4729.0,"Geologist, wellsite",1982-04-19,e62678dba429fdcd802cade2f08ebe35,1374087108.0,36.023594,-84.83541899999999,United States,0.0
2020-08-25 23:47:56,180031190491743,Pouros-Haag,shopping_pos,127.78,Becky,Mckinney,F,250 Benjamin Hill Apt. 026,Mobile,AL,36617.0,30.7145,-88.0918,United States,270712.0,"Surveyor, land/geomatics",1972-01-05,5a3ea21c6ed342b53e7cd47cb87a6bad,1377474476.0,30.332427000000003,-88.708895,United States,0.0
2020-07-21 01:22:14,4587657402165341815,"Raynor, Feest and Miller",gas_transport,76.57,Amber,Lewis,F,6296 John Keys Suite 858,Pembroke Township,IL,60958.0,41.0646,-87.5917,United States,2135.0,"Psychotherapist, child",2004-05-08,160fad172073b559c83eb7f17cd57d5f,1374369734.0,42.029247,-87.361087,United States,0.0
2020-07-05 22:17:34,6547670341037171,Fahey Inc,kids_pets,6.02,Bryce,Joseph,M,148 Baker Field,Chester Heights,PA,19017.0,39.8839,-75.4669,United States,348.0,Management consultant,1945-05-05,e076e45d376edb643394b323fb732b46,1373062654.0,40.607757,-76.29885,United States,0.0
2020-08-31 14:16:46,213156747557083,"Kihn, Brakus and Goyette",personal_care,1.32,Adam,Santos,M,725 Jo Trace Apt. 102,Glendale,CA,91206.0,34.1556,-118.2322,United States,172817.0,Advertising account planner,1982-07-30,6aad7579c61cadd88829a8df3717c792,1377958606.0,33.752595,-117.898291,United States,0.0
2020-08-25 09:11:02,375248307838179,Conroy Ltd,shopping_pos,58.17,Joshua,Mendoza,M,4215 Miranda Field Suite 326,Tallmansville,WV,26237.0,38.8564,-80.158,United States,571.0,Accounting technician,1967-09-16,810ea59ad41ff6f2ee997107d31565bb,1377421862.0,39.354412,-80.31339,United States,0.0
